Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family
plague,1790,18358,pandemic,-1,3,1,None
plague,1790,18473,contagion,-1,3,1,None
strand,2953,234,lock,3,2,1,None
strand,2953,723,string,3,1,1,None
strand,2953,1127,rope,3,1,1,None
strand,2953,1916,length,3,2,1,None
strand,2953,7584,filament,-1,1,1,None
strand,2953,8587,fiber,-1,1,1,None
strand,2953,14416,tress,-1,2,1,None
frankly,6692,2101,level,4,3,2,None
frankly,6692,2122,directly,3,3,2,None
frankly,6692,3108,freely,4,3,2,None
frankly,6692,5122,plainly,-1,3,2,None
frankly,6692,6340,openly,5,3,2,None
frankly,6692,30638,straight,2,3,2,None
frankly,6692,35356,straightforwardly,-1,3,2,None
frankly,6692,35744,dead on,-1,3,2,None
frankly,6692,36369,on the line,2,3,2,None
frankly,6692,36997,in truth,-1,3,2,None
quotation,35112,586,price,2,2,3,None
quotation,35112,3074,estimate,4,2,3,None
quotation,35112,3770,passage,4,1,3,None
quotation,35112,4897,selection,4,2,3,None
quotation,35112,26335,reference,4,1,3,None
quotation,35112,32050,offer,2,2,3,None
quotation,35112,32132,quote,5,1,3,None
quotation,35112,36399,excerpt,-1,1,3,None
cling,2780,390,last,2,2,1,None
cling,2780,1036,grasp,5,2,1,None
cling,2780,1425,cherish,-1,2,1,None
cling,2780,3111,embrace,5,2,1,None
cling,2780,3335,linger,6,2,1,None
cling,2780,3431,clasp,-1,1,1,None
cling,2780,3500,grip,4,2,1,None
cling,2780,4500,hug,3,2,1,None
cling,2780,4708,endure,4,2,1,None
cling,2780,4928,squeeze,4,2,1,None
cling,2780,6969,adhere,5,1,1,None
cling,2780,15664,fasten,3,1,1,None
cling,2780,17207,stick,3,2,1,None
cling,2780,18370,cohere,-1,2,1,None
cling,2780,31342,continue,3,2,1,None
cling,2780,31890,clutch,6,2,1,None
reliance,35004,1091,belief,4,2,2,None
reliance,35004,1336,faith,4,2,2,None
reliance,35004,3416,stock,5,2,2,None
reliance,35004,3787,trust,3,2,2,None
reliance,35004,5207,credit,4,2,2,None
reliance,35004,5426,assurance,5,2,2,None
reliance,35004,6230,dependence,6,1,2,None
reliance,35004,10996,interdependence,-1,2,2,None
reliance,35004,13442,credence,-1,2,2,None
reliance,35004,31605,hope,2,2,2,None
dedication,7893,3320,commitment,4,1,4,None
dedication,7893,5095,devotion,-1,1,4,None
dedication,7893,8830,adherence,-1,1,4,None
dedication,7893,12206,allegiance,-1,1,4,None
dedication,7893,33399,single-mindedness,-1,2,4,None
thrive,6186,306,grow,2,1,1,None
thrive,6186,767,arrive,2,2,1,None
thrive,6186,861,bloom,-1,1,1,None
thrive,6186,1128,rise,3,2,1,None
thrive,6186,1182,blossom,-1,1,1,None
thrive,6186,1926,prosper,-1,1,1,None
thrive,6186,1950,radiate,-1,2,1,None
thrive,6186,2064,mushroom,-1,1,1,None
thrive,6186,2125,increase,3,2,1,None
thrive,6186,2865,score,3,2,1,None
thrive,6186,2877,advance,4,2,1,None
thrive,6186,3237,wax,-1,2,1,None
thrive,6186,3686,flourish,6,1,1,None
thrive,6186,5254,progress,3,2,1,None
thrive,6186,8979,boom,5,1,1,None
thrive,6186,10777,burgeon,-1,2,1,None
thrive,6186,18822,shine,3,1,1,None
thrive,6186,31862,develop,3,1,1,None
thrive,6186,32785,succeed,3,1,1,None
thrive,6186,33039,shoot up,-1,3,1,None
thrive,6186,35754,get there,1,3,1,None
retailer,4222,1056,trader,6,3,3,None
retailer,4222,1553,seller,3,3,3,None
retailer,4222,4463,dealer,4,3,3,None
retailer,4222,4552,operator,4,3,3,None
retailer,4222,5139,sender,-1,2,3,None
retailer,4222,7937,broker,-1,3,3,None
retailer,4222,9036,exporter,-1,3,3,None
retailer,4222,9569,salesperson,2,2,3,None
retailer,4222,9991,handler,-1,2,3,None
retailer,4222,10671,shopkeeper,4,3,3,None
retailer,4222,11284,marketer,-1,2,3,None
retailer,4222,12277,trafficker,-1,3,3,None
retailer,4222,16035,tycoon,-1,2,3,None
retailer,4222,22447,wholesaler,-1,3,3,None
retailer,4222,23740,businessperson,-1,2,3,None
retailer,4222,30976,shipper,-1,3,3,None
ongoing,4013,2005,current,4,3,2,ongoing
ongoing,4013,2030,heading,5,1,2,ongoing
ongoing,4013,3702,successful,3,3,2,ongoing
ongoing,4013,5332,growing,4,3,2,ongoing
ongoing,4013,5524,unfolding,-1,1,2,ongoing
ongoing,4013,6332,unfinished,-1,1,2,ongoing
ongoing,4013,7573,extant,-1,1,2,ongoing
ongoing,4013,20110,evolving,-1,1,2,ongoing
ongoing,4013,28480,developing,4,1,2,ongoing
peek,34231,372,watch,1,2,1,None
peek,34231,547,peep,6,1,1,None
peek,34231,1083,glance,3,1,1,None
peek,34231,4149,snoop,-1,1,1,None
peek,34231,22484,gander,-1,2,1,None
peek,34231,31610,look,1,2,1,None
elegance,35205,1078,polish,-1,2,3,None
elegance,35205,1087,culture,3,2,3,None
elegance,35205,1280,class,1,2,3,None
elegance,35205,1907,style,3,1,3,None
elegance,35205,2977,purity,5,1,3,None
elegance,35205,3115,grace,5,1,3,None
elegance,35205,4449,dignity,6,1,3,None
elegance,35205,4725,luxury,3,1,3,None
elegance,35205,4965,nobility,-1,1,3,None
elegance,35205,5125,splendor,-1,1,3,None
elegance,35205,5675,charm,4,1,3,None
elegance,35205,5777,sophistication,-1,1,3,None
elegance,35205,5915,grandeur,-1,1,3,None
elegance,35205,6147,symmetry,-1,2,3,None
elegance,35205,7699,restraint,5,1,3,None
elegance,35205,8324,refinement,-1,1,3,None
elegance,35205,10585,felicity,-1,2,3,None
elegance,35205,11255,gentility,-1,1,3,None
elegance,35205,13830,breeding,-1,2,3,None
elegance,35205,14333,propriety,-1,2,3,None
elegance,35205,14335,discernment,-1,2,3,None
elegance,35205,20836,nicety,-1,2,3,None
elegance,35205,25146,rhythm,4,2,3,None
elegance,35205,31784,politeness,4,2,3,None
elegance,35205,32105,distinction,4,2,3,None
elegance,35205,32944,magnificence,-1,1,3,None
elegance,35205,33074,delicacy,-1,1,3,None
elegance,35205,34605,cultivation,5,2,3,None
elegance,35205,37078,good taste,3,3,3,None
elegance,35205,38402,courtliness,-1,2,3,None
redistribute,18456,113,order,2,2,4,None
redistribute,18456,1129,shift,5,2,4,None
redistribute,18456,1266,switch,3,2,4,None
redistribute,18456,1371,replace,3,2,4,None
redistribute,18456,1490,reconstruct,5,3,4,None
redistribute,18456,8490,rework,-1,3,4,None
redistribute,18456,9399,revamp,-1,3,4,None
redistribute,18456,9550,reposition,-1,3,4,None
redistribute,18456,11076,reshuffle,-1,3,4,None
redistribute,18456,11855,reset,-1,2,4,None
redistribute,18456,20347,readjust,5,3,4,None
redistribute,18456,22210,reorganize,5,3,4,None
conversion,14003,1266,switch,3,3,3,conversion
conversion,14003,1493,reconstruction,5,3,3,conversion
conversion,14003,1900,resolution,6,2,3,conversion
conversion,14003,2312,passing,5,2,3,conversion
conversion,14003,2698,exchange,3,2,3,conversion
conversion,14003,2784,transformation,5,3,3,conversion
conversion,14003,3770,passage,4,2,3,conversion
conversion,14003,3812,growth,4,3,3,conversion
conversion,14003,4023,innovation,5,2,3,conversion
conversion,14003,4668,turning,3,2,3,conversion
conversion,14003,5254,progress,3,2,3,conversion
conversion,14003,5537,alteration,5,3,3,conversion
conversion,14003,6065,translation,3,2,3,conversion
conversion,14003,7590,flux,-1,2,3,conversion
conversion,14003,8340,modification,5,3,3,conversion
conversion,14003,8672,reclamation,-1,2,3,conversion
conversion,14003,10076,novelty,6,2,3,conversion
conversion,14003,10098,permutation,-1,2,3,conversion
conversion,14003,10849,reversal,6,2,3,conversion
conversion,14003,13212,metamorphosis,-1,2,3,conversion
conversion,14003,13251,changeover,-1,3,3,conversion
conversion,14003,14720,reformation,-1,2,3,conversion
conversion,14003,17006,transmutation,-1,2,3,conversion
conversion,14003,19047,remodelling,-1,1,3,conversion
conversion,14003,21198,transfiguration,-1,2,3,conversion
conversion,14003,23394,reorganization,-1,3,3,conversion
conversion,14003,28763,resolving,-1,2,3,conversion
shipping,6784,471,ship,2,1,2,None
shipping,6784,1977,passenger,2,2,2,None
shipping,6784,2457,sailing,2,2,2,None
shipping,6784,2966,steam,4,2,2,None
shipping,6784,8944,freight,-1,1,2,None
standpoint,4790,432,stand,2,2,2,None
standpoint,4790,1172,view,3,2,2,None
standpoint,4790,2310,angle,5,1,2,None
standpoint,4790,5020,outlook,5,2,2,None
standpoint,4790,5661,viewpoint,4,1,2,None
standpoint,4790,6365,judgment,6,2,2,None
standpoint,4790,33659,attitude,3,2,2,None
standpoint,4790,33660,opinion,3,2,2,None
standpoint,4790,36420,point of view,4,1,2,None
standpoint,4790,36697,stance,6,2,2,None
glory,3764,1802,majesty,-1,1,2,None
glory,3764,2010,reputation,4,1,2,None
glory,3764,2598,praise,4,2,2,None
glory,3764,3677,celebrity,3,1,2,None
glory,3764,4449,dignity,6,1,2,None
glory,3764,4965,nobility,-1,2,2,None
glory,3764,5125,splendor,-1,1,2,None
glory,3764,5915,grandeur,-1,1,2,None
glory,3764,6868,honor,-1,1,2,None
glory,3764,7037,prestige,5,1,2,None
glory,3764,11540,eminence,-1,2,2,None
glory,3764,12627,renown,-1,2,2,None
glory,3764,20854,sublimity,-1,2,2,None
glory,3764,32105,distinction,4,2,2,None
glory,3764,32940,greatness,4,1,2,None
glory,3764,32944,magnificence,-1,2,2,None
glory,3764,34031,triumph,5,1,2,None
glory,3764,35910,kudos,-1,2,2,None
glory,3764,38595,immortality,-1,1,2,None
discard,2200,41,can,1,2,2,None
discard,2200,288,desert,2,2,2,None
discard,2200,455,drop,3,2,2,None
discard,2200,896,remove,3,3,2,None
discard,2200,992,shed,5,3,2,None
discard,2200,1721,eject,-1,2,2,None
discard,2200,1930,protest,3,2,2,None
discard,2200,1976,relinquish,-1,2,2,None
discard,2200,2209,dump,6,3,2,None
discard,2200,2588,expel,-1,2,2,None
discard,2200,3101,abandon,4,3,2,None
discard,2200,3349,ditch,-1,3,2,None
discard,2200,4220,eliminate,5,3,2,None
discard,2200,5117,reject,4,3,2,None
discard,2200,5569,forsake,-1,2,2,None
discard,2200,5775,divorce,3,2,2,None
discard,2200,5920,oust,-1,2,2,None
discard,2200,8681,renounce,-1,3,2,None
discard,2200,9586,chuck,-1,2,2,None
discard,2200,10070,dispatch,-1,2,2,None
discard,2200,11172,cashier,-1,2,2,None
discard,2200,12832,cancel,3,3,2,None
discard,2200,13263,banish,-1,2,2,None
discard,2200,13311,jettison,-1,3,2,None
discard,2200,16320,repeal,-1,3,2,None
discard,2200,16449,abdicate,-1,2,2,None
discard,2200,20023,repudiate,-1,2,2,None
discard,2200,23894,dispossess,-1,2,2,None
discard,2200,29481,abjure,-1,2,2,None
discrimination,6075,111,wrong,1,2,5,None
discrimination,6075,4040,injustice,5,1,5,None
discrimination,6075,7165,intolerance,6,1,5,None
discrimination,6075,7753,prejudice,4,1,5,None
discrimination,6075,8477,bigotry,-1,1,5,None
discrimination,6075,10078,inequity,-1,1,5,None
discrimination,6075,18550,partiality,-1,2,5,None
discrimination,6075,32018,hatred,5,1,5,None
discrimination,6075,33401,unfairness,-1,1,5,None
suppress,11047,444,squash,4,2,2,suppress
suppress,11047,654,check,2,2,2,suppress
suppress,11047,670,bottle,1,2,2,suppress
suppress,11047,897,interrupt,3,2,2,suppress
suppress,11047,1523,crush,6,3,2,suppress
suppress,11047,1557,silence,3,3,2,suppress
suppress,11047,1611,contain,3,3,2,suppress
suppress,11047,1945,trample,-1,2,2,suppress
suppress,11047,2082,shush,-1,2,2,suppress
suppress,11047,2614,overcome,4,3,2,suppress
suppress,11047,4869,conceal,6,3,2,suppress
suppress,11047,5213,spike,-1,2,2,suppress
suppress,11047,5437,extinguish,-1,2,2,suppress
suppress,11047,5643,smother,-1,2,2,suppress
suppress,11047,5925,withhold,-1,3,2,suppress
suppress,11047,6450,conquer,5,2,2,suppress
suppress,11047,6910,muffle,-1,2,2,suppress
suppress,11047,7438,clamp,-1,2,2,suppress
suppress,11047,7660,censor,-1,3,2,suppress
suppress,11047,8157,annihilate,-1,2,2,suppress
suppress,11047,8261,overpower,-1,2,2,suppress
suppress,11047,8406,curb,6,3,2,suppress
suppress,11047,8432,abolish,4,3,2,suppress
suppress,11047,8525,muzzle,-1,3,2,suppress
suppress,11047,9128,quash,-1,3,2,suppress
suppress,11047,9147,repress,-1,3,2,suppress
suppress,11047,10211,stifle,-1,3,2,suppress
suppress,11047,10666,quell,-1,3,2,suppress
suppress,11047,11878,subdue,-1,3,2,suppress
ethnic,3614,633,traditional,3,1,2,ethnic
ethnic,3614,2190,indigenous,5,1,2,ethnic
ethnic,3614,3267,national,2,1,2,ethnic
ethnic,3614,6430,tribal,6,1,2,ethnic
ethnic,3614,33280,native,4,2,2,ethnic
toss,5751,173,fire,1,2,1,None
toss,5751,1644,pitch,4,2,1,None
toss,5751,1718,launch,5,2,1,None
toss,5751,2403,twirl,-1,2,1,None
toss,5751,2676,heave,-1,2,1,None
toss,5751,2929,fling,-1,2,1,None
toss,5751,2970,hurl,-1,2,1,None
toss,5751,2973,project,4,2,1,None
toss,5751,4523,flip,-1,2,1,None
toss,5751,5316,propel,-1,2,1,None
toss,5751,5958,peg,-1,2,1,None
toss,5751,6618,chunk,5,2,1,None
toss,5751,9586,chuck,-1,2,1,None
toss,5751,9882,bung,-1,2,1,None
toss,5751,17023,cast,4,2,1,None
toss,5751,18773,lob,-1,2,1,None
toss,5751,33763,sling,-1,2,1,None
chronic,8085,557,usual,2,1,2,None
chronic,8085,2285,prolonged,5,1,2,None
chronic,8085,3509,persistent,5,3,2,None
chronic,8085,3768,continuous,4,3,2,None
chronic,8085,4608,lasting,-1,1,2,None
chronic,8085,5551,recurring,-1,3,2,None
chronic,8085,5622,recurrent,-1,3,2,None
chronic,8085,5664,habitual,-1,3,2,None
chronic,8085,5928,unmitigated,-1,1,2,None
chronic,8085,5974,enduring,-1,1,2,None
chronic,8085,6596,perennial,-1,1,2,None
chronic,8085,7023,protracted,-1,3,2,None
chronic,8085,9264,ingrained,-1,1,2,None
chronic,8085,10592,tenacious,-1,1,2,None
chronic,8085,10637,inborn,-1,1,2,None
chronic,8085,12508,settled,-1,1,2,None
chronic,8085,13038,rooted,-1,1,2,None
chronic,8085,13826,lifelong,6,3,2,None
chronic,8085,14588,fixed,4,1,2,None
chronic,8085,15122,incurable,6,3,2,None
chronic,8085,15417,lingering,-1,3,2,None
chronic,8085,16764,inveterate,-1,1,2,None
chronic,8085,17961,long-standing,5,1,2,None
chronic,8085,19706,unyielding,-1,1,2,None
chronic,8085,27893,abiding,-1,1,2,None
chronic,8085,27906,ceaseless,-1,1,2,None
chronic,8085,29773,ceaseless,-1,1,2,None
chronic,26856,557,usual,2,3,2,None
chronic,26856,2285,prolonged,5,3,2,None
chronic,26856,3509,persistent,5,1,2,None
chronic,26856,3768,continuous,4,1,2,None
chronic,26856,4608,lasting,-1,3,2,None
chronic,26856,5551,recurring,-1,1,2,None
chronic,26856,5622,recurrent,-1,1,2,None
chronic,26856,5928,unmitigated,-1,3,2,None
chronic,26856,5974,enduring,-1,3,2,None
chronic,26856,6596,perennial,-1,3,2,None
chronic,26856,7023,protracted,-1,1,2,None
chronic,26856,9264,ingrained,-1,3,2,None
chronic,26856,10592,tenacious,-1,3,2,None
chronic,26856,10637,inborn,-1,3,2,None
chronic,26856,12508,settled,-1,3,2,None
chronic,26856,13038,rooted,-1,3,2,None
chronic,26856,13826,lifelong,6,1,2,None
chronic,26856,14588,fixed,4,3,2,None
chronic,26856,15122,incurable,6,1,2,None
chronic,26856,15417,lingering,-1,1,2,None
chronic,26856,16764,inveterate,-1,3,2,None
chronic,26856,19706,unyielding,-1,3,2,None
chronic,26856,25183,long-standing,5,3,2,None
chronic,26856,25433,habitual,-1,1,2,None
chronic,26856,27893,abiding,-1,3,2,None
chronic,26856,29773,ceaseless,-1,3,2,None
chronic,26856,31415,constant,4,1,2,None
chronic,26856,31670,stubborn,4,3,2,None
chronic,26856,32799,ineradicable,-1,3,2,None
chronic,26856,33190,routine,3,3,2,None
chronic,26856,33547,obstinate,-1,3,2,None
chronic,26856,34029,deep-seated,-1,1,2,None
chronic,26856,34030,inbred,-1,3,2,None
chronic,26856,34194,confirmed,-1,3,2,None
chronic,26856,34195,continual,5,1,2,None
chronic,26856,35395,sustained,-1,1,2,None
chronic,26856,35455,deep-rooted,-1,1,2,None
chronic,26856,35596,ever-present,-1,3,2,None
chronic,29863,557,usual,2,3,2,None
chronic,29863,2285,prolonged,5,3,2,None
chronic,29863,3509,persistent,5,1,2,None
chronic,29863,3768,continuous,4,1,2,None
chronic,29863,4608,lasting,-1,3,2,None
chronic,29863,5551,recurring,-1,1,2,None
chronic,29863,5622,recurrent,-1,1,2,None
chronic,29863,5928,unmitigated,-1,3,2,None
chronic,29863,5974,enduring,-1,3,2,None
chronic,29863,6596,perennial,-1,3,2,None
chronic,29863,7023,protracted,-1,1,2,None
chronic,29863,9264,ingrained,-1,3,2,None
chronic,29863,10592,tenacious,-1,3,2,None
chronic,29863,10637,inborn,-1,3,2,None
chronic,29863,12508,settled,-1,3,2,None
chronic,29863,13038,rooted,-1,3,2,None
chronic,29863,13826,lifelong,6,1,2,None
chronic,29863,14588,fixed,4,3,2,None
chronic,29863,15122,incurable,6,1,2,None
chronic,29863,15417,lingering,-1,1,2,None
chronic,29863,16764,inveterate,-1,3,2,None
chronic,29863,19706,unyielding,-1,3,2,None
chronic,29863,25183,long-standing,5,3,2,None
chronic,29863,25433,habitual,-1,1,2,None
chronic,29863,27893,abiding,-1,3,2,None
chronic,29863,29773,ceaseless,-1,3,2,None
chronic,29863,31415,constant,4,1,2,None
chronic,29863,31670,stubborn,4,3,2,None
chronic,29863,32799,ineradicable,-1,3,2,None
chronic,29863,33190,routine,3,3,2,None
chronic,29863,33547,obstinate,-1,3,2,None
chronic,29863,34029,deep-seated,-1,1,2,None
chronic,29863,34030,inbred,-1,3,2,None
chronic,29863,34194,confirmed,-1,3,2,None
chronic,29863,34195,continual,5,1,2,None
chronic,29863,35395,sustained,-1,1,2,None
chronic,29863,35455,deep-rooted,-1,1,2,None
chronic,29863,35596,ever-present,-1,3,2,None
chronic,31053,557,usual,2,3,2,None
chronic,31053,2285,prolonged,5,3,2,None
chronic,31053,3509,persistent,5,1,2,None
chronic,31053,3768,continuous,4,1,2,None
chronic,31053,4608,lasting,-1,3,2,None
chronic,31053,5551,recurring,-1,1,2,None
chronic,31053,5622,recurrent,-1,1,2,None
chronic,31053,5928,unmitigated,-1,3,2,None
chronic,31053,5974,enduring,-1,3,2,None
chronic,31053,6596,perennial,-1,3,2,None
chronic,31053,7023,protracted,-1,1,2,None
chronic,31053,9264,ingrained,-1,3,2,None
chronic,31053,10592,tenacious,-1,3,2,None
chronic,31053,10637,inborn,-1,3,2,None
chronic,31053,12508,settled,-1,3,2,None
chronic,31053,13038,rooted,-1,3,2,None
chronic,31053,13826,lifelong,6,1,2,None
chronic,31053,14588,fixed,4,3,2,None
chronic,31053,15122,incurable,6,1,2,None
chronic,31053,15417,lingering,-1,1,2,None
chronic,31053,16764,inveterate,-1,3,2,None
chronic,31053,19706,unyielding,-1,3,2,None
chronic,31053,25183,long-standing,5,3,2,None
chronic,31053,25433,habitual,-1,1,2,None
chronic,31053,27893,abiding,-1,3,2,None
chronic,31053,29773,ceaseless,-1,3,2,None
chronic,31053,31415,constant,4,1,2,None
chronic,31053,31670,stubborn,4,3,2,None
chronic,31053,32799,ineradicable,-1,3,2,None
chronic,31053,33190,routine,3,3,2,None
chronic,31053,33547,obstinate,-1,3,2,None
chronic,31053,34029,deep-seated,-1,1,2,None
chronic,31053,34030,inbred,-1,3,2,None
chronic,31053,34194,confirmed,-1,3,2,None
chronic,31053,34195,continual,5,1,2,None
chronic,31053,35395,sustained,-1,1,2,None
chronic,31053,35455,deep-rooted,-1,1,2,None
chronic,31053,35596,ever-present,-1,3,2,None
chronic,18728,557,usual,2,3,2,None
chronic,18728,2285,prolonged,5,3,2,None
chronic,18728,3509,persistent,5,1,2,None
chronic,18728,3768,continuous,4,1,2,None
chronic,18728,4608,lasting,-1,3,2,None
chronic,18728,5551,recurring,-1,1,2,None
chronic,18728,5622,recurrent,-1,1,2,None
chronic,18728,5928,unmitigated,-1,3,2,None
chronic,18728,5974,enduring,-1,3,2,None
chronic,18728,6596,perennial,-1,3,2,None
chronic,18728,7023,protracted,-1,1,2,None
chronic,18728,9264,ingrained,-1,3,2,None
chronic,18728,10592,tenacious,-1,3,2,None
chronic,18728,10637,inborn,-1,3,2,None
chronic,18728,12508,settled,-1,3,2,None
chronic,18728,13038,rooted,-1,3,2,None
chronic,18728,13826,lifelong,6,1,2,None
chronic,18728,14588,fixed,4,3,2,None
chronic,18728,15122,incurable,6,1,2,None
chronic,18728,15417,lingering,-1,1,2,None
chronic,18728,16764,inveterate,-1,3,2,None
chronic,18728,18839,long-standing,5,3,2,None
chronic,18728,19706,unyielding,-1,3,2,None
chronic,18728,21869,habitual,-1,1,2,None
chronic,18728,27893,abiding,-1,3,2,None
chronic,18728,29773,ceaseless,-1,3,2,None
chronic,18728,31415,constant,4,1,2,None
chronic,18728,31670,stubborn,4,3,2,None
chronic,18728,32799,ineradicable,-1,3,2,None
chronic,18728,33190,routine,3,3,2,None
chronic,18728,33547,obstinate,-1,3,2,None
chronic,18728,34029,deep-seated,-1,1,2,None
chronic,18728,34030,inbred,-1,3,2,None
chronic,18728,34194,confirmed,-1,3,2,None
chronic,18728,34195,continual,5,1,2,None
chronic,18728,35395,sustained,-1,1,2,None
chronic,18728,35455,deep-rooted,-1,1,2,None
chronic,18728,35596,ever-present,-1,3,2,None
chronic,25196,557,usual,2,3,2,None
chronic,25196,2285,prolonged,5,3,2,None
chronic,25196,3509,persistent,5,1,2,None
chronic,25196,3768,continuous,4,1,2,None
